row_id,split
2408,train
4403,train
9109,train
8675,train
6514,train
6039,train
7061,train
9060,train
3285,train
6704,train
9592,train
2564,train
9823,train
3192,train
2864,train
1590,train
7848,train
6432,train
5979,train
5351,train
6542,train
3109,train
8823,train
4881,train
5087,train
2746,train
2373,train
3265,train
7258,train
5474,train
3916,train
6498,train
3634,train
8225,train
5523,train
4246,train
8893,train
6336,train
8888,train
2557,train
5060,train
9525,train
1117,train
5326,train
578,train
7338,train
2848,train
1372,train
2965,train
7505,train
7331,train
5609,train
8670,train
2278,train
9427,train
4223,train
9563,train
113,train
1643,train
6874,train
9846,train
5658,train
2226,train
3510,train
8672,train
2855,train
5316,train
8649,train
8090,train
8697,train
9220,train
7785,train
1092,train
7660,train
150,train
2416,train
7380,train
1307,train
5621,train
9308,train
196,train
6407,train
5689,train
3016,train
4316,train
9522,train
1965,train
242,train
9190,train
5482,train
1940,train
1213,train
1950,train
8347,train
634,train
6439,train
5938,train
8758,train
6096,train
4954,train
5666,train
9702,train
6546,train
534,train
1603,train
9970,train
8083,train
1567,train
4452,train
4529,train
2943,train
6621,train
3561,train
6575,train
725,train
2090,train
3092,train
9394,train
7345,train
1383,train
1211,train
7638,train
5801,train
9029,train
8295,train
3387,train
4409,train
7051,train
7466,train
9584,train
9898,train
8772,train
6941,train
1704,train
6574,train
241,train
8355,train
3940,train
9105,train
3888,train
1680,train
9322,train
8688,train
4837,train
1770,train
3,train
4639,train
7007,train
2598,train
4029,train
2946,train
7860,train
6223,train
6206,train
7062,train
5805,train
1920,train
3608,train
4111,train
3084,train
9480,train
6237,train
6882,train
2148,train
9444,train
5220,train
7099,train
5775,train
9360,train
4905,train
9831,train
4306,train
5238,train
8833,train
4287,train
3415,train
7456,train
1148,train
1467,train
7795,train
5233,train
8020,train
4696,train
4132,train
3139,train
8400,train
5868,train
1504,train
7986,train
5952,train
8821,train
126,train
5136,train
2735,train
2543,train
963,train
7352,train
8614,train
466,train
5150,train
8423,train
2058,train
6024,train
4038,train
5280,train
1112,train
9344,train
2158,train
7632,train
3038,train
4083,train
4201,train
7333,train
3519,train
7510,train
2405,train
3557,train
1108,train
2705,train
6289,train
280,train
3887,train
577,train
7846,train
8656,train
9844,train
6932,train
9361,train
8476,train
8075,train
7255,train
980,train
453,train
797,train
9668,train
2033,train
6366,train
1650,train
8166,train
1695,train
4638,train
506,train
5072,train
3799,train
2143,train
1614,train
7270,train
5809,train
8401,train
8856,train
7705,train
1556,train
4966,train
567,train
8627,train
6152,train
2461,train
4446,train
7506,train
4485,train
8209,train
5021,train
2646,train
5388,train
3059,train
5298,train
2679,train
3781,train
8572,train
2249,train
2165,train
2389,train
9276,train
2838,train
5395,train
378,train
5029,train
1639,train
6926,train
4205,train
1411,train
6804,train
8048,train
7170,train
3239,train
8071,train
5787,train
1215,train
6263,val
7644,val
429,val
647,val
8353,val
7442,val
7988,val
6805,val
1394,val
3208,val
4465,val
6990,val
5466,val
2067,val
1632,val
3426,val
4472,val
2579,val
1515,val
4076,val
5531,val
5038,val
442,val
2924,val
1179,val
2547,val
8274,val
6469,val
2153,val
8787,val
8304,val
2986,val
9237,val
423,val
4270,val
1729,val
8068,val
9277,val
7077,val
3972,val
7668,val
1765,val
7591,val
8298,val
2834,val
1944,val
1899,val
9365,val
6933,val
4645,val
2709,val
2261,val
7100,val
6550,val
5995,val
6242,val
8825,val
6538,val
7275,val
4508,val
7006,val
1386,val
6328,val
6630,val
1205,val
4339,val
4095,val
8157,val
5540,val
5930,val
5843,val
8096,val
5756,val
4924,val
1119,val
7639,val
4931,val
9273,val
8826,val
1389,val
1264,val
7449,val
4276,val
5198,val
8935,val
6898,val
1584,val
4294,val
4526,val
7334,val
1732,val
3103,val
9151,val
4811,val
450,val
3729,val
2524,val
5558,val
7462,val
3684,val
395,val
7850,val
9186,val
4097,val
1892,val
6724,val
6239,val
8393,val
547,val
3216,val
8257,val
9556,val
5870,val
9002,val
3787,val
4780,val
6487,val
8332,val
7427,val
3652,val
5151,val
9056,val
8342,val
9633,val
8582,val
5830,val
4792,val
1009,val
2684,val
3468,val
2445,val
7106,val
3369,val
6902,val
3840,val
1121,val
4674,val
3580,val
3706,val
5335,val
1066,val
2615,val
5667,val
9163,val
7273,val
6350,val
2957,val
2147,val
8426,val
3455,val
6413,val
1610,val
9884,val
2878,val
9238,val
5501,val
5098,val
8712,val
9568,val
9582,val
111,val
6857,val
7319,val
4268,val
2267,val
1824,val
3744,val
7357,val
7939,val
1256,val
3962,val
2232,val
4785,val
6615,val
1677,val
289,val
8635,val
7175,val
7415,val
3264,val
6728,val
5106,val
5385,val
6425,val
2136,val
7887,val
8588,val
4694,val
3559,val
7309,val
7642,val
6009,val
1860,val
6330,val
9139,val
1866,val
6258,val
531,val
8237,val
838,val
9436,val
5638,val
7151,val
1177,val
8163,val
137,val
5141,val
7115,val
4871,val
5348,val
2229,val
1839,val
4115,val
8515,val
233,val
3120,val
4968,val
3923,val
7400,val
6261,val
4291,val
4410,val
3408,val
2487,val
5079,val
2562,val
3819,val
2424,val
3803,val
3452,val
9153,val
2898,val
4296,val
8128,val
5268,val
5816,val
3506,val
9656,val
6251,val
2230,val
774,val
2224,val
1629,val
7058,val
5486,val
1292,val
2713,val
5059,val
208,val
8324,val
2362,val
8302,val
2374,val
9146,val
9014,val
7474,val
5271,val
397,val
513,val
4896,val
5808,val
2665,val
8854,val
1558,val
9101,val
90,val
9645,val
3637,val
9497,val
2124,val
4561,val
226,val
8256,val
6307,val
8230,val
8322,val
5463,val
1054,val
7803,val
5365,val
889,val
6731,val
6707,val
9589,val
2011,val
741,val
115,val
2499,val
8938,val
2976,val
5376,val
2465,val
7757,val
6364,val
941,val
735,val
972,val
6304,val
3503,val
3173,val
9925,val
7341,val
237,val
5582,val
7395,val
8428,val
3645,val
9200,val
5850,val
3791,val
315,val
8674,val
9486,val
5,val
9541,val
6130,val
8783,val
6768,val
8939,val
4322,val
5160,val
4553,val
5229,val
4042,val
5157,val
5634,val
1373,val
8404,val
9214,val
4860,val
1521,val
3023,val
7389,val
3111,val
4836,val
4752,val
8927,val
3119,val
4110,val
682,val
802,val
5633,val
9772,val
766,val
2299,val
238,val
5703,val
5563,val
3739,val
7514,val
6518,val
852,val
9003,val
2982,val
4035,val
7972,val
1272,val
7522,val
471,val
566,val
3043,val
1433,val
932,val
1908,val
2289,val
7818,val
6627,val
4550,val
8231,val
3447,val
4845,val
4154,val
1291,val
7657,val
2780,val
9048,val
5194,val
9670,val
6184,val
1932,val
1982,val
1872,val
4542,val
9412,val
81,val
768,val
841,val
3420,val
1032,val
8493,val
3498,val
4318,val
4555,val
7784,val
3723,val
8687,val
2126,val
2399,val
7160,val
7597,val
1530,val
7577,val
2854,val
8010,val
6378,val
125,val
6192,val
541,val
719,val
8615,val
2339,val
5916,val
7827,val
1907,val
5992,val
4390,val
3604,val
8272,val
9334,val
1833,val
667,val
8308,val
5900,val
9239,val
8440,val
7652,val
1136,val
1969,val
9693,val
6572,val
4480,val
5105,val
4702,val
9295,val
879,val
7290,val
8603,val
8448,val
5449,val
8576,val
6659,val
1802,val
2674,val
2554,val
3235,val
1351,val
7667,val
4310,val
5841,val
4644,val
9754,val
2963,val
9734,val
1158,val
8945,val
5880,val
5613,val
9479,val
1609,val
992,val
190,val
9179,val
4187,val
4407,val
9012,val
2048,val
5728,val
6274,val
8562,val
7132,val
4219,val
4303,val
3365,val
3486,val
67,val
6102,val
5882,val
6408,val
8660,val
3502,val
3110,val
7120,val
4673,val
2853,val
8265,val
1375,val
6562,val
3271,val
5661,val
5967,val
2063,val
8682,val
9019,val
6017,val
6564,val
2357,val
4283,val
7471,val
1343,val
18,val
8729,val
6862,val
2762,val
2760,val
9989,val
2791,val
6132,val
7443,val
4528,val
3481,val
7335,val
4261,val
5761,val
3873,val
7182,val
1417,val
3825,val
2073,val
9879,val
4815,val
2260,val
5277,val
1421,val
155,val
9424,val
5584,val
9264,val
9408,val
4,val
8633,val
1390,val
7393,val
4251,val
9219,val
9555,val
1134,val
3620,val
1233,val
56,val
8899,val
1510,val
2531,val
1945,val
6343,val
2407,val
6007,val
4342,val
9401,val
6943,val
777,val
2753,val
8123,val
7882,val
7608,val
5330,val
9972,val
8296,val
6259,val
7388,val
1274,val
1861,val
9323,val
2521,val
236,val
7916,val
571,val
4951,val
3648,val
5176,val
3677,val
3491,val
4535,val
9097,val
5599,val
2420,val
6463,val
8828,val
5493,val
9808,val
8987,val
3930,val
4495,val
5497,val
2550,val
8866,val
1146,val
3566,val
2899,val
189,val
1774,val
1435,val
4006,val
3353,val
3212,val
3663,val
3531,val
9244,val
2718,val
7015,val
7315,val
6693,val
1709,val
2652,val
9170,val
1113,val
1229,val
5356,val
8171,val
8085,val
6730,val
2012,val
2754,val
8636,val
7461,val
4314,val
3714,val
9463,val
4425,val
8836,val
3105,val
344,val
846,val
6060,val
5846,val
6962,val
7122,val
743,val
2817,val
3093,val
5055,val
5991,val
9703,val
951,val
9393,val
1393,val
5488,val
3138,val
1533,val
1531,val
9318,val
999,val
6356,val
3908,val
8150,val
584,val
6601,val
9290,val
8873,val
2194,val
6400,val
2522,val
2914,val
706,val
2861,val
351,val
263,val
2830,val
387,val
8721,val
9883,val
167,val
1956,val
3950,val
2975,val
3284,val
7890,val
58,val
6394,val
9700,val
6393,val
3517,val
8608,val
3737,val
440,val
6587,val
7152,val
2715,val
5169,val
6414,val
805,val
3626,val
1418,val
3302,val
5573,val
9648,val
9639,val
1023,val
4681,val
3117,val
2382,val
7281,val
5288,val
9834,val
6072,val
5588,val
3823,val
1214,val
2956,val
4771,val
9392,val
9222,val
9442,val
278,val
8445,val
4020,val
37,val
9968,val
8291,val
2047,val
3709,val
3633,val
4487,val
1569,val
2112,val
8632,val
4563,val
8222,val
9176,val
418,val
6555,val
5005,val
6905,val
7913,val
9617,val
6397,val
1376,val
1996,val
7385,val
674,val
1651,val
3137,val
452,val
1387,val
6213,val
9061,val
5445,val
9765,val
1806,val
1338,val
2250,val
9136,val
2749,val
8703,val
2334,val
1201,val
26,val
9732,val
6438,val
6695,val
2980,val
2378,val
409,val
6279,val
6268,val
1014,val
9554,val
6946,val
9487,val
1673,val
7710,val
4315,val
9503,val
3128,val
1730,val
2904,val
6377,val
9873,val
891,val
393,val
5329,val
290,val
6877,val
4670,val
7787,val
536,val
4221,val
2581,val
4864,val
7707,val
670,val
8059,val
9602,val
4075,val
1740,val
7351,val
8735,val
8577,val
4254,val
5884,val
75,val
5740,val
3970,val
8003,val
3932,val
9518,val
8834,val
7743,val
2868,val
4788,val
2884,val
8822,val
3013,val
5383,val
920,val
4084,val
6544,val
9185,val
2991,val
4182,val
9517,val
9802,val
2178,val
3475,val
1566,val
4832,val
8216,val
8258,val
924,val
5366,val
2468,val
9530,val
5453,val
173,val
6582,val
9327,val
3978,val
6434,val
1685,val
252,val
6908,val
6458,val
5046,val
6581,val
5583,val
31,val
5861,val
8973,val
6588,val
9664,val
6080,val
1039,val
1782,val
8569,val
6218,val
2523,val
6456,val
791,val
9411,val
4164,val
2341,val
3504,val
2113,val
6412,val
693,val
310,val
6267,val
6111,val
9395,val
2201,val
9379,val
20,val
1525,val
412,val
5874,val
5978,val
9353,val
5845,val
6055,val
9665,val
5483,val
9652,val
2815,val
5803,val
7893,val
8960,val
7892,val
7066,val
1816,val
8840,val
8187,val
4224,val
7482,val
8453,val
8686,val
8876,val
8727,val
1891,val
7627,val
8060,val
8881,val
2624,val
7941,val
1502,val
4625,val
3589,val
8906,val
6484,val
4191,val
7501,val
6818,val
2589,val
9545,val
4411,val
4948,val
2769,val
4380,val
2750,val
3628,val
3230,val
2502,val
521,val
7560,val
3116,val
3833,val
4947,val
6820,val
8745,val
1954,val
7558,val
751,val
724,val
6316,val
7625,val
302,val
6753,val
8638,val
181,val
6710,val
2383,val
3617,val
783,val
9838,val
2035,val
7485,val
9542,val
3364,val
4258,val
7902,val
3047,val
3805,val
960,val
2699,val
6464,val
5744,val
5065,val
8037,val
8531,val
7229,val
9928,val
9129,val
2893,val
6624,val
2358,val
8320,val
5553,val
8710,val
6653,val
4501,val
8311,val
7999,val
5187,val
6525,val
2368,val
689,val
5188,val
6059,val
3457,val
8369,val
8472,val
7220,val
2469,val
228,val
7340,val
4573,val
8850,val
643,val
5990,val
782,val
3540,val
660,val
7201,val
2573,val
5275,val
3902,val
5988,val
6612,val
4632,val
9629,val
4067,val
5452,val
5542,val
1557,val
2687,val
3697,val
4584,val
7381,val
5306,val
7320,val
5226,val
6880,val
9263,val
971,val
2238,val
872,val
8750,val
2493,val
5171,val
9758,val
8340,val
5165,val
9383,val
942,val
9860,val
3207,val
5837,val
5207,val
4990,val
543,val
6999,val
7237,val
9008,val
1989,val
922,val
4345,val
2370,val
3693,val
2331,val
699,val
2494,val
6077,val
4147,val
219,val
2881,val
2410,val
2496,val
9827,val
3286,val
6415,val
6104,val
3320,val
7863,val
8218,val
4541,val
336,val
1990,val
5777,val
2685,val
6467,val
5976,val
7517,val
1379,val
7117,val
3529,val
4517,val
851,val
4938,val
5461,val
9751,val
1171,val
7144,val
9478,val
6549,val
5624,val
4819,val
4016,val
3610,val
7272,val
5339,val
1936,val
977,val
6076,val
8170,val
3405,val
7242,val
4050,val
8309,val
2840,val
8684,val
860,val
5939,val
3565,val
8153,val
7463,val
77,val
560,val
1245,val
4382,val
7730,val
8086,val
3907,val
4935,val
6739,val
298,val
3375,val
1810,val
7938,val
7765,val
5333,val
8142,val
5353,val
4710,val
9537,val
7595,val
4821,val
2111,val
283,val
4612,val
5485,val
5078,val
3745,val
1410,val
8385,val
3870,val
9940,val
1237,val
4338,val
5487,val
572,val
404,val
2091,val
4174,val
488,val
9260,val
4351,val
7728,val
1985,val
501,val
6861,val
6201,val
257,val
1505,val
9839,val
9196,val
4610,val
7362,val
9492,val
7839,val
4034,val
4835,val
3056,val
6918,val
7081,val
8345,val
2464,val
4683,val
4000,val
7325,val
3485,val
6649,val
3338,val
2082,val
474,val
6496,val
5124,val
1675,val
4078,val
1029,val
5520,val
7914,val
5252,val
3085,val
6324,val
6085,val
1249,val
9888,val
3133,val
2137,val
6358,val
103,val
3987,val
6418,val
1257,val
1238,val
9666,val
987,val
5969,val
1220,val
3918,val
3392,val
7469,val
5369,val
2504,val
7739,val
1785,val
750,val
4971,val
5769,val
8849,val
705,val
4046,val
6410,val
1322,val
2257,val
6529,val
3168,val
9049,val
3679,val
334,val
2558,val
4826,val
9516,val
116,val
6526,val
694,val
5726,val
5508,val
5248,val
4379,val
7085,val
533,val
4577,val
2132,val
4852,val
5119,val
6447,val
1441,val
5259,val
3929,val
7744,val
1974,val
2481,val
4044,val
9910,val
1358,val
9419,val
4634,val
9445,val
2655,val
4241,val
49,val
8040,val
6015,val
1660,val
3382,val
553,val
6887,val
892,val
3193,val
3718,val
8919,val
6811,val
6158,val
9332,val
1887,val
9914,val
7525,val
4260,val
2757,val
8553,val
5022,val
3246,val
4062,val
2539,val
5494,val
620,val
8052,val
6210,val
5795,val
6829,val
8316,val
6931,val
9066,val
9235,val
9909,val
5276,val
1459,val
7583,val
5032,val
9887,val
8835,val
8253,val
544,val
1758,val
9508,val
2385,val
3797,val
4548,val
2075,val
865,val
3830,val
2359,val
8033,val
1829,val
2014,val
2659,val
3521,val
9262,val
8001,val
2949,val
9144,val
4995,val
4814,val
4428,val
1594,val
7256,val
2491,val
4364,val
8212,val
4460,val
9110,val
8469,val
1523,val
2790,val
9057,val
1189,val
4061,val
2633,val
615,val
9826,val
4328,val
4114,val
4569,val
9330,val
1512,val
2756,val
6773,val
2676,val
5659,val
5681,val
9005,val
5172,val
1165,val
4479,val
8392,val
7937,val
2708,val
4483,val
4684,val
5116,val
9078,val
3520,val
4902,val
6109,val
5439,val
5287,val
2282,val
8791,val
7026,val
1600,val
2266,val
78,val
813,val
339,val
9225,val
7009,val
7978,val
9242,val
7702,val
3316,val
216,val
9585,val
6896,val
5885,val
8062,val
9132,val
2140,val
5906,val
2422,val
9213,val
7419,val
7464,val
1918,val
7138,val
7313,val
3946,val
2255,val
9053,val
3806,val
697,val
2154,val
692,val
8767,val
7210,val
9243,val
6856,val
9950,val
5301,val
8278,val
2784,val
4355,val
995,val
4621,val
5684,val
1188,val
6142,val
1634,val
8206,val
2789,val
6375,val
8892,val
1840,val
91,val
6834,val
5971,val
1153,val
868,val
3867,val
1124,val
3131,val
5646,val
1644,val
1300,val
6531,val
7017,val
6760,val
7127,val
3494,val
9506,val
5640,val
8610,val
8551,val
1382,val
4431,val
8250,val
904,val
955,val
9267,val
4547,val
3439,val
8525,val
2138,val
414,val
2770,val
8530,val
2549,val
1265,val
142,val
5009,val
9033,val
6957,val
8051,val
9532,val
929,val
586,val
5212,val
3585,val
2450,val
3359,val
7542,val
7093,val
4705,val
6360,val
7189,val
5462,val
2896,val
5200,val
5535,val
427,val
5096,val
5502,val
3019,val
4630,val
207,val
8843,val
523,val
6367,val
3070,val
1615,val
2134,val
2605,val
4850,val
3319,val
9835,val
2567,val
2964,val
1901,val
304,val
2958,val
7605,val
7031,val
4071,val
6120,val
1696,val
5247,val
9696,val
294,val
4925,val
7637,val
3160,val
4626,val
2992,val
1690,val
4787,val
1017,val
9548,val
1652,val
9037,val
649,val
6354,val
4311,val
2490,val
2883,val
895,val
3337,val
9377,val
5202,val
3657,val
4753,val
3441,val
8556,val
5828,val
7071,val
2335,val
5423,val
244,val
7282,val
2908,val
6903,val
6494,val
7468,val
9086,val
3735,val
8137,val
3848,val
7166,val
8817,val
713,val
1154,val
2737,val
7089,val
9933,val
6344,val
5435,val
1024,val
9498,val
4036,val
6543,val
1963,val
8011,val
2109,val
5529,val
7416,val
3115,val
1847,val
8655,val
4477,val
934,val
5035,val
1091,val
9023,val
6227,val
8952,val
8175,val
5347,val
4506,val
6838,val
9011,val
7563,val
8245,val
270,val
4721,val
3348,val
128,val
8343,val
5648,val
6589,val
4967,val
4125,val
6205,val
8662,val
8334,val
6323,val
3422,val
1046,val
8039,val
6580,val
8424,val
9608,val
3763,val
8532,val
7905,val
5044,val
6492,val
1852,val
2569,val
3194,val
135,val
9162,val
8115,val
4624,val
4299,val
4829,val
7853,val
1021,val
9083,val
1535,val
7580,val
2205,val
9103,val
814,val
353,val
2842,val
8409,val
8911,val
545,val
870,val
8872,val
9363,val
2459,val
7000,val
1197,val
6499,val
2987,val
4574,val
2214,val
4421,val
7680,val
1754,val
9817,val
7836,val
993,val
8200,val
6665,val
4053,val
2870,val
1903,val
8032,val
5892,val
5442,val
4958,val
6516,val
4039,val
3533,val
4319,val
2631,val
7109,val
4358,val
8584,val
2546,val
9787,val
8519,val
4586,val
7140,val
8527,val
7094,val
7740,val
1842,val
5747,val
9448,val
3547,val
7057,val
9744,val
1247,val
1759,val
1458,val
3665,val
4916,val
9560,val
5888,val
5947,val
1935,val
2315,val
8972,val
7960,val
9298,val
438,val
4687,val
7349,val
907,val
4609,val
656,val
5358,val
1607,val
8459,val
162,val
4392,val
607,val
5772,val
3542,val
8923,val
3125,val
57,val
4697,val
3091,val
5261,val
5547,val
8585,val
4163,val
9769,val
8830,val
73,val
5017,val
5981,val
8859,val
8118,val
4698,val
6357,val
6697,val
3541,val
1672,val
2999,val
6479,val
7886,val
1156,val
9099,val
2293,val
5552,val
8116,val
7149,val
9588,val
6886,val
8105,val
7712,val
9748,val
6636,val
1008,val
7661,val
4103,val
3609,val
405,val
6405,val
9684,val
6914,val
9547,val
8601,val
2046,val
603,val
3489,val
9476,val
6094,val
63,val
7195,val
796,val
268,val
7096,val
7158,val
8446,val
6920,val
5162,val
9402,val
7173,val
9697,val
6389,val
407,val
9022,val
3072,val
8898,val
6470,val
1769,val
4481,val
1771,val
9446,val
954,val
8962,val
1141,val
5773,val
9210,val
3371,val
6145,val
7672,val
4129,val
739,val
5125,val
9603,val
5611,val
4373,val
8006,val
4455,val
163,val
8053,val
183,val
3277,val
754,val
9960,val
6197,val
8990,val
5131,val
4660,val
3699,val
3621,val
9889,val
7404,val
5024,val
3171,val
4747,val
6081,val
1252,val
7199,val
3632,val
3079,val
6277,val
7046,val
6137,val
853,val
3256,val
2892,val
7154,val
2953,val
7413,val
2057,val
4641,val
2740,val
3341,val
888,val
5987,val
7507,val
9752,val
3960,val
8513,val
4767,val
4313,val
7696,val
3824,val
7838,val
1263,val
9596,val
52,val
3097,val
787,val
9822,val
8728,val
3034,val
8998,val
8890,val
3750,val
3191,val
5813,val
3779,val
4728,val
9336,val
4105,val
1398,val
8517,val
8613,val
3436,val
5798,val
383,val
9983,val
7900,val
8417,val
5879,val
3522,val
5070,val
180,val
7263,val
8181,val
299,val
9810,val
318,val
3853,val
7457,val
8457,val
7479,val
4037,val
1474,val
6248,val
4733,val
3659,val
4824,val
3263,val
9922,val
6476,val
6749,val
3822,val
7141,val
6552,val
9494,val
8387,val
7843,val
4496,val
5431,val
7266,val
9523,val
327,val
6559,val
3074,val
8196,val
1613,val
1053,val
9675,val
5980,val
5851,val
5050,val
8928,val
633,val
3181,val
9434,val
2728,val
8419,val
6845,val
176,val
7949,val
6027,val
9917,val
4172,val
5733,val
5919,val
7003,val
9755,val
7359,val
1118,val
2027,val
48,val
5557,val
6306,val
2488,val
8612,val
6150,val
5739,val
4021,val
4724,val
508,val
3688,val
7658,val
6175,val
5713,val
292,val
5144,val
9762,val
1328,val
4677,val
4889,val
122,val
7398,val
5566,val
2284,val
3435,val
6272,val
5789,val
3165,val
5717,val
3209,val
5139,val
7538,val
6706,val
432,val
5189,val
9389,val
5154,val
6536,val
2744,val
2495,val
4204,val
5639,val
1703,val
1428,val
6312,val
4279,val
9201,val
7134,val
42,val
8012,val
2234,val
100,val
2814,val
4929,val
6803,val
6266,val
8106,val
2105,val
7594,val
4872,val
1319,val
5375,val
8127,val
9715,val
7962,val
9106,val
4257,val
5379,val
469,val
2517,val
9091,val
7042,val
1577,val
2774,val
1631,val
9875,val
7147,val
7742,val
9155,val
6301,val
8774,val
2845,val
4659,val
210,val
4636,val
8483,val
9619,val
4400,val
3766,val
9785,val
2311,val
4280,val
3845,val
1217,val
8283,val
4324,val
2580,val
5729,val
5030,val
8521,val
2169,val
47,val
947,val
4827,val
4121,val
3670,val
6381,val
1630,val
5702,test
3667,test
1617,test
5673,test
4272,test
8270,test
7079,test
5295,test
845,test
5311,test
7068,test
5219,test
5495,test
6151,test
5622,test
2636,test
5061,test
3563,test
2350,test
4509,test
4799,test
5047,test
6238,test
6984,test
7075,test
1155,test
8754,test
3809,test
9458,test
5762,test
258,test
3982,test
6041,test
3958,test
1195,test
4243,test
6042,test
3318,test
8310,test
4994,test
4004,test
4178,test
7192,test
340,test
6593,test
4863,test
6171,test
9982,test
5832,test
5386,test
4828,test
6433,test
161,test
2328,test
4240,test
71,test
2717,test
4668,test
4040,test
5911,test
5469,test
5345,test
1020,test
5043,test
4362,test
7211,test
6114,test
593,test
1529,test
7922,test
6468,test
9800,test
1355,test
243,test
5010,test
2978,test
255,test
259,test
1665,test
8490,test
2498,test
6677,test
8838,test
5405,test
6609,test
8023,test
6530,test
6372,test
8144,test
2917,test
7552,test
2954,test
9593,test
5102,test
5922,test
958,test
1303,test
2798,test
2415,test
778,test
1290,test
7911,test
5421,test
104,test
4420,test
6826,test
4504,test
730,test
296,test
307,test
901,test
2061,test
1841,test
2361,test
7518,test
8349,test
974,test
6545,test
9711,test
8124,test
7511,test
4208,test
8139,test
8462,test
8026,test
2023,test
4275,test
2630,test
4122,test
9074,test
2114,test
4215,test
3179,test
9161,test
9397,test
6310,test
8868,test
8789,test
5360,test
9864,test
5293,test
201,test
798,test
9457,test
4372,test
7045,test
5477,test
7601,test
9801,test
6671,test
5883,test
9965,test
4910,test
6063,test
1981,test
5802,test
8917,test
9116,test
6349,test
9252,test
2051,test
5572,test
8076,test
5363,test
9477,test
3730,test
9959,test
8781,test
2616,test
4655,test
636,test
2618,test
7050,test
716,test
83,test
8247,test
834,test
6005,test
9082,test
1620,test
2108,test
8852,test
5325,test
5962,test
3243,test
8839,test
3314,test
9636,test
7725,test
2739,test
9519,test
3928,test
3500,test
3003,test
4701,test
8740,test
355,test
3460,test
6195,test
2083,test
6702,test
7027,test
4212,test
7225,test
1362,test
8443,test
4393,test
801,test
5190,test
5965,test
9305,test
809,test
1716,test
9757,test
6913,test
9613,test
3513,test
4207,test
2836,test
3434,test
5548,test
1370,test
592,test
1468,test
910,test
968,test
9159,test
6454,test
13,test
989,test
3512,test
5942,test
2916,test
9720,test
8858,test
4368,test
648,test
7940,test
2307,test
5518,test
6595,test
3274,test
5457,test
1711,test
1232,test
8009,test
2792,test
8241,test
6831,test
2611,test
2417,test
9850,test
482,test
416,test
1106,test
6265,test
2102,test
1075,test
9841,test
2516,test
5088,test
332,test
7098,test
2843,test
9798,test
9833,test
8081,test
8875,test
8864,test
399,test
3516,test
6460,test
6116,test
1041,test
3938,test
6339,test
8027,test
5138,test
2994,test
5170,test
4855,test
8964,test
4554,test
2704,test
247,test
7261,test
7645,test
4833,test
1026,test
675,test
6260,test
3183,test
1018,test
4192,test
9862,test
8184,test
6859,test
9310,test
1204,test
4591,test
3757,test
8107,test
166,test
7564,test
8408,test
1587,test
5953,test
2851,test
8359,test
9255,test
5854,test
2500,test
1083,test
6959,test
1476,test
7534,test
7030,test
5092,test
8694,test
1025,test
4399,test
7494,test
1980,test
8058,test
8897,test
4476,test
2634,test
1924,test
69,test
6836,test
5414,test
321,test
7530,test
6067,test
9221,test
43,test
3066,test
8724,test
5950,test
5778,test
5592,test
3094,test
7004,test
4389,test
9533,test
4699,test
3021,test
4781,test
5425,test
2995,test
5069,test
1489,test
7971,test
7455,test
3716,test
4475,test
9725,test
9111,test
2179,test
6744,test
4357,test
2766,test
1906,test
7851,test
6528,test
3678,test
4444,test
6785,test
6174,test
6634,test
7271,test
4861,test
7318,test
2192,test
3742,test
7037,test
8293,test
4450,test
9614,test
6056,test
5743,test
9319,test
3955,test
7546,test
3895,test
7581,test
4806,test
4248,test
1339,test
1797,test
7582,test
6694,test
9852,test
2866,test
4842,test
8473,test
1345,test
6795,test
7807,test
7110,test
2125,test
5682,test
3480,test
8173,test
1363,test
9913,test
2142,test
4439,test
3658,test
1340,test
1457,test
5736,test
4169,test
7909,test
6391,test
7293,test
1925,test
6578,test
5182,test
6489,test
4950,test
3543,test
7252,test
5013,test
3934,test
5221,test
5998,test
2001,test
2177,test
2401,test
3126,test
3725,test
3992,test
759,test
1462,test
9351,test
863,test
1884,test
3676,test
2911,test
6539,test
704,test
6844,test
6631,test
456,test
8548,test
3229,test
7458,test
8073,test
5296,test
9705,test
7391,test
7239,test
3172,test
6066,test
7793,test
5026,test
7206,test
3975,test
402,test
1173,test
883,test
6325,test
606,test
6789,test
7930,test
3593,test
7822,test
4234,test
6441,test
5246,test
7383,test
6348,test
9157,test
8777,test
1207,test
6613,test
5842,test
2620,test
651,test
8248,test
9899,test
9938,test
8589,test
2168,test
7786,test
41,test
6373,test
964,test
5881,test
5933,test
3876,test
3419,test
5963,test
842,test
3592,test
1661,test
7539,test
4650,test
1110,test
7901,test
70,test
8862,test
9721,test
4539,test
9385,test
6964,test
1509,test
9504,test
1132,test
1882,test
9627,test
9064,test
1606,test
619,test
708,test
9634,test
2712,test
1235,test
9287,test
9552,test
6202,test
3088,test
6453,test
1942,test
8455,test
215,test
3403,test
7876,test
4235,test
7083,test
5076,test
7029,test
6687,test
4820,test
770,test
1253,test
1283,test
9274,test
4290,test
6676,test
1342,test
1961,test
449,test
2069,test
3748,test
4868,test
5373,test
3802,test
6396,test
9041,test
5095,test
7406,test
5118,test
381,test
5315,test
4271,test
7857,test
6428,test
1655,test
7610,test
7472,test
3874,test
54,test
7541,test
6285,test
7090,test
8327,test
8950,test
